time,revenue,auctions,impressions
04:24:00,0.0970114132,451.6,106.6
04:25:00,0.09522596,449.0,99.6
04:26:00,0.0914243248,439.2,117.2
04:27:00,0.098480808,470.6,111.8
04:28:00,0.0974698422,445.8,107.6
04:29:00,0.09712901799999998,475.8,111.2
04:30:00,0.101301079,450.6,109.0
04:31:00,0.0985807192,450.0,111.6
04:32:00,0.11571675480000002,496.2,131.4
04:33:00,0.1258986738,505.4,127.2
04:34:00,0.12334868299999999,508.6,131.2
04:35:00,0.1322233928,486.0,134.4
04:36:00,0.1143552602,501.6,126.4
04:37:00,0.12462547399999999,490.8,131.8
04:38:00,0.118563028,524.2,140.6
04:39:00,0.12409039100000001,527.0,138.0
04:40:00,0.119673968,507.8,142.0
04:41:00,0.1175302892,490.2,125.6
04:42:00,0.116716322,524.6,135.8
04:43:00,0.11470860199999999,568.2,145.0
04:44:00,0.11030643,535.6,132.2
04:45:00,0.144997168,541.8,140.0
04:46:00,0.14781341,570.6,151.2
04:47:00,0.12168496520000001,571.6,147.2
04:48:00,0.14287492000000002,577.0,153.4
04:49:00,0.11630862680000001,553.6,144.0
04:50:00,0.13129111599999999,541.6,141.4
04:51:00,0.11791290300000001,512.8,139.2
04:52:00,0.118919672,554.6,142.2
04:53:00,0.14948014599999998,596.8,159.6
04:54:00,0.12878717680000001,571.0,153.0
04:55:00,0.12309329919999998,550.4,148.2
04:56:00,0.128834411,575.0,153.4
04:57:00,0.1356844392,595.8,155.6
04:58:00,0.11321461719999999,576.8,140.8
04:59:00,0.154952166,609.2,155.4
05:00:00,0.183943392,616.4,174.4
05:01:00,0.159047736,669.8,183.2
05:02:00,0.1539728,613.4,178.4
05:03:00,0.1418623892,607.0,164.6
05:04:00,0.1530881268,626.6,166.6
05:05:00,0.153672122,590.8,162.4
05:06:00,0.13062142699999998,566.2,159.6
05:07:00,0.13926438500000002,626.2,164.6
05:08:00,0.149212128,641.8,179.8
05:09:00,0.1566601108,666.0,170.2
05:10:00,0.141625267,665.8,168.6
05:11:00,0.1518562452,689.4,179.0
05:12:00,0.12827244100000001,598.2,152.2
05:13:00,0.12806035799999999,623.2,172.0
05:14:00,0.160288714,649.4,169.6
05:15:00,0.1447290748,656.6,178.6
05:16:00,0.150901386,646.4,175.8
05:17:00,0.156446618,690.0,182.8
05:18:00,0.16906163400000002,717.2,194.2
05:19:00,0.14706737,648.6,177.0
05:20:00,0.13947930999999997,668.2,179.4
05:21:00,0.141682626,673.2,173.6
05:22:00,0.17389536,679.0,194.2
05:23:00,0.15704217319999997,628.8,170.8
05:24:00,0.1240337148,630.4,167.2
05:25:00,0.132459224,643.2,164.8
05:26:00,0.15416307099999998,736.8,186.2
05:27:00,0.168085392,710.8,195.4
05:28:00,0.155154846,690.0,201.6
05:29:00,0.13735749,683.6,194.2
05:30:00,0.14988799,636.6,171.2
05:31:00,0.13615253,665.2,162.0
05:32:00,0.195452564,712.0,194.8
05:33:00,0.155426346,709.8,198.4
05:34:00,0.158477662,687.8,196.2
05:35:00,0.178073756,731.4,210.0
05:36:00,0.15660593679999998,703.2,210.8
05:37:00,0.18343294599999999,713.6,200.6
05:38:00,0.16381148080000002,681.8,189.6
05:39:00,0.17213185800000003,752.6,200.8
05:40:00,0.1444726628,721.8,198.6
05:41:00,0.176541546,764.8,204.4
05:42:00,0.13579607700000002,766.6,188.0
05:43:00,0.16470694800000002,786.2,226.4
05:44:00,0.142953786,741.0,198.4
05:45:00,0.13395320700000002,680.6,188.0
05:46:00,0.138525374,693.2,183.8
05:47:00,0.157388076,675.4,190.4
05:48:00,0.1299709536,696.6,176.0
05:49:00,0.140121897,710.0,183.2
05:50:00,0.12957422400000002,721.2,191.8
05:51:00,0.13540007999999998,685.2,179.0
05:52:00,0.151567736,725.8,201.4
05:53:00,0.13431688000000003,681.6,177.6
05:54:00,0.134933159,693.2,172.8
05:55:00,0.129791704,715.0,184.4
05:56:00,0.1483817228,674.8,188.2
05:57:00,0.177567384,724.4,200.4
05:58:00,0.129785405,724.2,185.6
05:59:00,0.15842269920000002,744.6,197.4
06:00:00,0.167086884,717.4,189.8
06:01:00,0.20939543799999996,751.8,218.6
06:02:00,0.201013124,842.6,228.8
06:03:00,0.19678594499999996,780.8,200.0
06:04:00,0.19794652,829.0,223.0
06:05:00,0.1784155088,817.4,216.6
06:06:00,0.204262232,786.4,213.0
06:07:00,0.184460962,872.0,225.6
06:08:00,0.18352828,856.2,227.8
06:09:00,0.248648274,934.0,263.6
06:10:00,0.19035918599999999,882.4,249.8
06:11:00,0.193870558,942.0,248.0
06:12:00,0.211062814,902.6,239.2
06:13:00,0.15948189000000002,871.0,222.0
06:14:00,0.17510909999999996,906.6,232.4
06:15:00,0.229248326,961.2,269.0
06:16:00,0.1698342548,877.0,232.0
06:17:00,0.17580951299999997,876.4,227.4
06:18:00,0.188627446,960.6,249.6
06:19:00,0.18324590000000002,918.0,248.0
06:20:00,0.180292485,917.6,237.6
06:21:00,0.19098143799999998,958.8,258.6
06:22:00,0.21048472800000004,991.0,269.8
06:23:00,0.170769312,895.2,230.0
06:24:00,0.19379697599999998,967.0,245.8
06:25:00,0.18049390599999998,938.4,238.2
06:26:00,0.193267236,886.2,237.2
06:27:00,0.17742865800000002,871.8,213.0
06:28:00,0.18172919999999998,848.6,224.2
06:29:00,0.192384678,901.2,233.0
06:30:00,0.170258822,844.0,216.4
06:31:00,0.14639323,836.2,214.8
06:32:00,0.20004258,930.8,249.2
06:33:00,0.17490198399999998,846.0,218.0
06:34:00,0.18049794400000002,868.4,244.0
06:35:00,0.16364945000000003,911.8,221.8
06:36:00,0.16419220799999998,801.0,210.0
06:37:00,0.21602784800000002,876.6,220.6
06:38:00,0.141576053,786.2,198.0
06:39:00,0.151647566,870.4,215.6
06:40:00,0.1364904672,834.6,203.4
06:41:00,0.14510621,866.2,208.8
06:42:00,0.15389761200000002,835.8,202.4
06:43:00,0.15524405,819.4,205.4
06:44:00,0.171544196,857.4,226.6
06:45:00,0.152594284,803.4,205.4
06:46:00,0.13543661300000004,757.2,197.4
06:47:00,0.124391263,736.0,181.0
06:48:00,0.13703288100000002,764.4,190.2
06:49:00,0.18016761,777.8,202.0
06:50:00,0.154730996,823.2,209.2
06:51:00,0.154266454,769.8,198.4
06:52:00,0.14474650799999997,795.2,205.4
06:53:00,0.124517196,746.0,181.2
06:54:00,0.168344596,791.0,206.2
06:55:00,0.12674265,786.4,183.8
06:56:00,0.1261761672,736.2,175.0
06:57:00,0.125064062,742.8,182.6
06:58:00,0.15663675319999998,771.8,204.6
06:59:00,0.134749132,743.0,173.8
07:00:00,0.14219882999999997,799.0,196.8
07:01:00,0.15121824700000003,781.2,191.4
07:02:00,0.141837822,755.2,193.4
07:03:00,0.14487278799999997,749.2,190.2
07:04:00,0.13358055200000002,788.4,193.6
07:05:00,0.130970792,779.8,194.0
07:06:00,0.132981684,716.6,186.0
