time,revenue,auctions,impressions,z_score_revenue_modified,z_score_auctions_modified,z_score_impressions_modified
04:35:00,0.0784570061999999,277.2,62.6,-0.4947547900617774,-1.083620727450067,-1.2814655353689544
04:36:00,0.0747519411999999,299.4,80.2,-0.5680497648035552,-0.9965688322889117,-1.0242439786420154
04:37:00,0.0651290784999999,261.2,68.4,-0.7584128160698875,-1.1463608320707197,-1.1966993405384858
04:38:00,0.0679130428,285.4,68.2,-0.7033393981809926,-1.0514664238319826,-1.199622312774019
04:39:00,0.0736264068,321.2,72.0,-0.590315505193803,-0.9110854397432725,-1.1440858402988847
04:40:00,0.0667458039999999,309.8,68.0,-0.7264301505331459,-0.9557877642854874,-1.2025452850095526
04:41:00,0.0741808548,339.2,76.8,-0.5793472085092296,-0.8405028220450383,-1.0739345066460833
04:42:00,0.0892984292,341.4,81.0,-0.2802857254300006,-0.8318760576596986,-1.0125520896998819
04:43:00,0.0843529906,331.4,71.0,-0.37811823235606323,-0.8710886230476066,-1.1587007014765516
04:44:00,0.0824220599999999,302.8,77.4,-0.41631662011852705,-0.9832365600570229,-1.065165589939483
04:45:00,0.0747577868,339.0,84.0,-0.5679341249687996,-0.8412870733527965,-0.9687075061668811
04:46:00,0.0729088834,343.8,78.0,-0.6045098201328486,-0.8224650419666006,-1.0563966732328829
04:47:00,0.0954341854,355.0,99.0,-0.15890591274096408,-0.7785469687321439,-0.7494845885018765
04:48:00,0.0759298081999999,349.0,81.6,-0.544748761443513,-0.8020745079648887,-1.0037831729932818
04:49:00,0.0659594457999999,333.6,80.4,-0.7419861811039966,-0.8624618586622667,-1.0213210064064822
04:50:00,0.0853168823999999,376.8,101.2,-0.3590501660374427,-0.6930635761865047,-0.717331893911009
04:51:00,0.087996467,372.0,89.6,-0.3060416262208773,-0.7118856075727006,-0.8868642835719461
04:52:00,0.1085940934,356.6,97.2,0.1014282850299568,-0.7722729582700786,-0.7757913386216769
04:53:00,0.0851740998,328.2,85.8,-0.36187474456995383,-0.883636643971737,-0.9424007560470805
04:54:00,0.0858837392,351.4,81.8,-0.3478363938530918,-0.7926634922717908,-1.0008602007577485
04:55:00,0.0895555264,348.2,97.4,-0.2751997329358927,-0.8052115131959213,-0.7728683663861435
04:56:00,0.1271235668,408.6,116.0,0.4679852239315525,-0.5683676182529577,-0.501031948481538
04:57:00,0.1064862156,357.4,101.0,0.059729461902763854,-0.7691359530390461,-0.7202548661465425
04:58:00,0.0982313332,381.2,106.6,-0.10357169394857595,-0.6758100474158254,-0.6384116435516076
04:59:00,0.115773262,442.8,119.4,0.24344927014194903,-0.43426064462631286,-0.45134142047747017
05:00:00,0.122208707,408.4,113.4,0.3707576382075832,-0.5691518695607161,-0.539030587543472
05:01:00,0.146142248,406.4,123.6,0.8442198536009161,-0.5769943826382976,-0.38995900353126906
05:02:00,0.147118868,452.0,133.2,0.8635397139089851,-0.3981850844694377,-0.24965633622566624
05:03:00,0.1727791852,492.0,153.4,1.371161658743961,-0.24133482291780625,0.045563859563206834
05:04:00,0.134295874,468.8,130.0,0.6098704742751416,-0.33230797461775247,-0.2964238919942004
05:05:00,0.1153526871999999,444.4,118.8,0.23512930292328063,-0.42798663416424776,-0.46011033718407046
05:06:00,0.12564043,477.4,135.4,0.43864525977583557,-0.29858516838415183,-0.21750364163479866
05:07:00,0.1181309636,459.4,122.8,0.2900902006575131,-0.369167786082386,-0.4016508924734026
05:08:00,0.1394639299999999,511.4,144.8,0.712106881459384,-0.1652624460652651,-0.08012394656472903
05:09:00,0.1405019336,472.6,135.0,0.7326410549877513,-0.3174071997703474,-0.22334958610586553
05:10:00,0.143603561,515.8,148.0,0.793998602545326,-0.14800891729458573,-0.033356390796194894
05:11:00,0.1645623988,493.4,150.8,1.2086141321427866,-0.23584506376349926,0.007565220501272793
05:12:00,0.1706873278,513.8,153.0,1.3297797571318708,-0.1558514303721673,0.03971791509213996
05:13:00,0.1650731234,536.0,159.4,1.2187174762560486,-0.06879953521101169,0.13325302662920865
05:14:00,0.1669337406,480.0,151.0,1.2555248981712153,-0.2883899013832957,0.010488192736806021
05:15:00,0.146425842,520.4,141.4,0.8498300156539218,-0.12997113721614803,-0.12981447456879683
05:16:00,0.1688911192,583.2,180.4,1.294246490112813,0.11628377341991357,0.4401651113602151
05:17:00,0.153746048,543.2,157.2,0.9946410551025168,-0.04056648813171786,0.10110033203834108
05:18:00,0.155572453,558.2,158.4,1.03077167854455,0.01825235995014393,0.1186381654515417
05:19:00,0.12001063,504.2,135.4,0.3272744609366088,-0.19349549314455872,-0.21750364163479866
05:20:00,0.1590760672,552.6,162.0,1.1000814785869064,-0.003706676667084558,0.1712516656911427
05:21:00,0.173920588,599.6,170.2,1.3937413137287438,0.18059238065608238,0.2910935273480117
05:22:00,0.167835387,625.8,169.2,1.2733616028212054,0.2833293019724007,0.2764786661703447
05:23:00,0.1976217772,648.4,179.4,1.862607059340249,0.37194969974907255,0.4255502501825481
05:24:00,0.172654445,577.6,173.6,1.3686940016830769,0.09432473680268509,0.3407840553520795
05:25:00,0.1434051754,570.4,160.6,0.7900740647730786,0.06609168972339124,0.15079086004240885
05:26:00,0.1833658116,666.0,190.6,1.5805902422070413,0.4409638148317905,0.589236695372418
05:27:00,0.186921098,686.4,203.2,1.6509222409406088,0.5209574482231224,0.7733839462110217
05:28:00,0.155908084,627.8,191.0,1.0374112558981343,0.29117181504998224,0.5950826398434849
05:29:00,0.185027028,598.2,181.6,1.613453043285734,0.17510262150177536,0.4577029447734153
05:30:00,0.1607164762,582.2,173.4,1.1325326599349221,0.1123625168811228,0.3378610831165463
05:31:00,0.184080847,641.2,187.6,1.594735338604129,0.34371665266977913,0.545392111839417
05:32:00,0.213238822,642.6,197.4,2.171549251759872,0.3492064118240862,0.6886177513805536
05:33:00,0.179636232,637.4,179.6,1.50681031052448,0.32881587782237387,0.42847322241808133
05:34:00,0.197392986,672.0,202.2,1.858081026672768,0.4644913540645352,0.7587690850333547
05:35:00,0.2104233419999999,647.4,195.8,2.1158523785643983,0.3680284432102818,0.6652339734962864
05:36:00,0.2359512199999999,681.4,200.0,2.6208543618551587,0.5013511655291685,0.7266163904424876
05:37:00,0.181235682,708.0,192.6,1.5384512256908094,0.6056565894610034,0.6184664177277519
05:38:00,0.2017237252,734.4,202.0,1.9437533212957308,0.7091777620850801,0.7558461127978215
05:39:00,0.1964203474,682.0,187.8,1.8388399279012546,0.503703919452443,0.5483150840749508
05:40:00,0.17085033,671.6,186.4,1.3330043273166996,0.46292285144901896,0.5278542784262169
05:41:00,0.188880432,671.8,194.4,1.6896825153327462,0.46370710275677685,0.6447731678475527
05:42:00,0.2219114999999999,696.4,206.4,2.343115395661143,0.5601700136110302,0.8201515019795563
05:43:00,0.2159287747999999,696.4,199.8,2.22476289916756,0.5601700136110302,0.7236934182069543
05:44:00,0.2212069159999999,707.4,201.8,2.329177052748546,0.6033038355377289,0.7529231405622883
05:45:00,0.1828497992,639.6,176.2,1.5703822928662212,0.3374426422077138,0.3787826944140135
05:46:00,0.2144653539999999,724.8,207.8,2.1958129642615356,0.6715336993126885,0.8406123076282901
05:47:00,0.217554172,723.6,205.0,2.256917111501045,0.6668281914661398,0.7996906963308225
05:48:00,0.194554618,704.6,188.6,1.8019313745430838,0.5923243172291148,0.560006973017084
05:49:00,0.1951234979999999,723.2,204.2,1.8131851704228037,0.6652596888506236,0.7879988073886887
05:50:00,0.2249309059999999,757.4,209.2,2.40284640888363,0.7993666624772682,0.8610731132770235
05:51:00,0.2307697888,767.2,225.2,2.518353361486676,0.8377949765574182,1.094910892119695
05:52:00,0.192373838,708.4,192.6,1.758790372963523,0.6072250920765196,0.6184664177277519
05:53:00,0.1891188979999999,732.8,190.2,1.6943999384944899,0.7029037516230148,0.5833907509013512
05:54:00,0.1791546592,718.6,178.2,1.4972836581682252,0.6472219087721859,0.40801241676934746
05:55:00,0.196273537,724.2,197.2,1.8359356699301177,0.6691809453894144,0.6856947791450199
05:56:00,0.183732736,719.2,185.6,1.587848877245871,0.6495746626954604,0.5161623894840831
05:57:00,0.2356450591999999,705.0,199.8,2.6147977749658806,0.593892819844631,0.7236934182069543
05:58:00,0.2200049029999999,767.4,221.2,2.3053983842301022,0.838579227865176,1.0364514474090272
05:59:00,0.236055994,772.4,223.6,2.622927040116836,0.85818551055913,1.0715271142354281
06:00:00,0.258781292,813.4,223.4,3.0724873428131096,1.0189570286495522,1.0686041419998948
06:01:00,0.2544191409999999,809.2,229.2,2.9861936482720353,1.0024877511866312,1.153370336830363
06:02:00,0.266138708,877.4,242.0,3.218034484330128,1.2699174471321624,1.3404405599045004
06:03:00,0.2551631159999999,866.0,240.0,3.0009112386067565,1.2252151225899477,1.3112108375491665
06:04:00,0.23324925,801.2,216.6,2.567402985724636,0.9711176988763048,0.9692230859917592
06:05:00,0.220819594,801.4,220.0,2.321514904795156,0.9719019501840628,1.018913613995827
06:06:00,0.242066638,818.6,232.0,2.741831836702542,1.0393475626512645,1.1942919481278307
06:07:00,0.186179688,819.8,211.4,1.636255392390502,1.044053070497813,0.8932258078678912
06:08:00,0.2146379327999999,809.8,214.6,2.1992269823116817,1.0048405051099052,0.9399933636364253
06:09:00,0.2336139711999999,861.4,244.0,2.574618036241101,1.20717734251151,1.3696702822598343
06:10:00,0.223466079,857.6,240.0,2.373868656005862,1.1922765676641052,1.3112108375491665
06:11:00,0.275330432,946.8,274.6,3.399868589376434,1.542052650924243,1.816885034296444
06:12:00,0.234959254,917.6,242.8,2.6012309212637805,1.4275519599915523,1.3521324488466342
06:13:00,0.26074357,928.4,247.8,3.111305856508914,1.4699015306104926,1.425206754734969
06:14:00,0.257147758,978.6,254.6,3.040172165273759,1.66674860885779,1.5245878107431041
06:15:00,0.274993314,992.0,283.2,3.3931995956354335,1.7192934464775866,1.9425728404243794
06:16:00,0.281489026,960.2,263.0,3.5217001879246,1.5945974885440397,1.6473526446355067
06:17:00,0.277808112,973.8,272.8,3.448882977253086,1.647926577471594,1.7905782841766433
06:18:00,0.223247336,942.8,250.0,2.369541400570413,1.5263676247690798,1.4573594493258362
06:19:00,0.244505258,886.2,236.2,2.7900735251222573,1.3044245046735217,1.2556743650740319
06:20:00,0.2237068332,946.2,238.6,2.3786313451916055,1.5396998970009688,1.2907500319004326
06:21:00,0.221414812,928.6,233.0,2.3332897287930754,1.4706857819182508,1.2089068093054975
06:22:00,0.2180462899999999,922.2,244.8,2.2666523729282986,1.44558974006999,1.3813621712019681
06:23:00,0.225727938,944.4,240.6,2.418613592538544,1.5326416352311452,1.3199797542557665
06:24:00,0.2433041359999999,936.8,251.8,2.766312482697414,1.502840085536335,1.4836661994456368
06:25:00,0.251496968,958.8,268.4,2.9283861344426967,1.5891077293897324,1.726272894994908
06:26:00,0.2579371748,1019.0,266.4,3.0557887022081274,1.8251673730249378,1.697043172639574
06:27:00,0.239949411,955.8,253.2,2.699948064221463,1.57734395977336,1.5041270050943703
06:28:00,0.2909813352,966.8,266.8,3.709480581265917,1.6204777817000586,1.7028891171106415
06:29:00,0.238767006,998.4,254.8,2.6765572884565163,1.7443894883258475,1.5275107829786378
06:30:00,0.2523676359999999,1058.8,269.8,2.9456100128546723,1.981233383268811,1.7467337006436423
06:31:00,0.258194402,1019.2,277.2,3.0608772664106167,1.825951624332696,1.8548836733583776
06:32:00,0.227801382,966.0,257.0,2.4596312334189308,1.6173407764690262,1.5596634775695049
06:33:00,0.214487554,948.2,234.6,2.1962521329236977,1.5475424100785504,1.2322905871897647
06:34:00,0.238955304,943.0,250.0,2.680282269571268,1.527151876076838,1.4573594493258362
06:35:00,0.2481726699999999,985.2,256.6,2.862623634204739,1.6926289020138094,1.5538175330984385
06:36:00,0.247102178,1046.0,277.6,2.8414467630563873,1.931041299572289,1.8607296178294448
06:37:00,0.217954122,957.2,257.2,2.2648290712501926,1.5828337189276673,1.5625864498050381
06:38:00,0.2473963609999999,1015.4,262.0,2.8472664006482926,1.8110508494852908,1.6327377834578398
06:39:00,0.238964436,1081.4,262.6,2.6804629221939185,2.069853781045483,1.6415067001644403
06:40:00,0.2253604848,1019.6,259.2,2.4113444965813113,1.8275201269482124,1.591816172160372
06:41:00,0.212366876,968.8,263.2,2.1543000914762622,1.6283202947776403,1.65027561687104
06:42:00,0.2100125,965.2,247.0,2.1077249492175842,1.6142037712379937,1.4135148657928351
06:43:00,0.219501072,963.4,222.4,2.2954314118776287,1.6071455094681701,1.0539892808222278
06:44:00,0.227877564,1010.8,258.8,2.4611382940955395,1.7930130694068531,1.5859702276893057
06:45:00,0.254600588,978.6,257.6,2.9897831003550563,1.66674860885779,1.5684323942761054
06:46:00,0.2378529448,1027.0,271.6,2.6584749896125177,1.856537425335264,1.773040450763443
06:47:00,0.218296706,1001.4,244.4,2.2716061954374704,1.7561532579422199,1.3755162267309011
06:48:00,0.2493291748,1057.2,260.8,2.885502042574026,1.974959372806746,1.6151999500446397
06:49:00,0.2254066099999999,1108.4,262.0,2.4122569624540966,2.1757277075928343,1.6327377834578398
06:50:00,0.2170772522,1017.8,243.8,2.2474825065224944,1.8204618651783886,1.366747310024301
06:51:00,0.183832794,960.6,231.8,1.5898282618403954,1.596165991159556,1.1913689758922974
06:52:00,0.186511278,931.2,220.8,1.6428150291781496,1.480881048919107,1.0306055029379608
06:53:00,0.1931150954,958.6,225.8,1.7734542027236369,1.5883234780819744,1.1036798088262956
06:54:00,0.223078733,1051.2,257.6,2.366206033275538,1.9514318335740013,1.5684323942761054
06:55:00,0.244814872,1022.6,248.2,2.7961984244991105,1.8392838965645848,1.4310526992060355
06:56:00,0.2179370628,1035.6,242.6,2.26449159980688,1.8902602315688646,1.3492094766111005
06:57:00,0.217603463,1051.4,262.8,2.257892204407647,1.9522160848817596,1.6444296723999736
06:58:00,0.187072856,1006.6,233.6,1.653924374176291,1.7765437919439322,1.2176757260120978
06:59:00,0.2207419599999999,1040.6,263.6,2.319979120114156,1.9098665142628184,1.6561215613421072
07:00:00,0.2349444568,1028.6,276.0,2.6009381975463155,1.862811435797329,1.8373458399451774
07:01:00,0.225896232,992.2,252.6,2.421942847080419,1.720077697785345,1.4953580883877702
07:02:00,0.227968327,1012.6,255.8,2.4629338015407494,1.800071331176677,1.5421256441563047
07:03:00,0.234310967,1011.4,262.0,2.588406266557204,1.7953658233301277,1.6327377834578398
07:04:00,0.230898312,1032.0,258.8,2.520895855261477,1.876143708029218,1.5859702276893057
07:05:00,0.24500017,989.4,269.0,2.799864058497354,1.7090981794767304,1.7350418117015085
07:06:00,0.178751536,917.0,217.6,1.4893089249957097,1.4251992060682777,0.9838379471694262
07:07:00,0.167352962,902.8,216.6,1.2638180919273876,1.3695173632174484,0.9692230859917592
07:08:00,0.203868176,961.0,235.4,1.986175645120275,1.5977344937750722,1.2439824761318985
07:09:00,0.1972171389999999,970.6,244.2,1.8546023558738958,1.635378556547464,1.3725932544953676
07:10:00,0.2096031468,872.2,221.4,2.0996269718664538,1.2495269131304507,1.039374419644561
07:11:00,0.184666198,920.6,232.8,1.6063149699358532,1.4393157296079246,1.2059838370699645
07:12:00,0.198792954,930.0,248.8,1.8857757146740035,1.4761755410725579,1.439821615912636
07:13:00,0.2247953768,935.0,244.6,2.400165319809412,1.495781823766512,1.3784391989664344
07:14:00,0.1904411292,887.6,235.2,1.72055680818687,1.3099142638278287,1.2410595038963648
07:15:00,0.18544291,932.8,239.2,1.6216801757882835,1.487155059381172,1.2995189486070327
07:16:00,0.217942348,919.8,234.0,2.2645961536002703,1.4361787243768918,1.2235216704831646
07:17:00,0.2116953319999999,905.0,237.2,2.1410153581401397,1.3781441276027881,1.2702892262516987
07:18:00,0.1953973927999999,915.8,239.0,1.8186034592916642,1.4204936982217287,1.2965959763714994
07:19:00,0.188028204,940.8,227.4,1.6728234238635724,1.5185251116914982,1.1270635867105627
07:20:00,0.197115186,885.4,213.6,1.8525854836841118,1.3012874994424888,0.9253785024587583
07:21:00,0.1810150389999999,917.6,220.8,1.5340863837482368,1.4275519599915523,1.0306055029379608
07:22:00,0.212239546,977.0,246.6,2.1517812020279337,1.6604745983957248,1.4076689213217684
07:23:00,0.206708573,857.6,230.8,2.042365435683091,1.1922765676641052,1.1767541147146305
07:24:00,0.217347584,927.6,232.6,2.252830310799316,1.4667645253794601,1.2030608648344308
07:25:00,0.187598858,925.2,224.6,1.664329941502134,1.4573535096863623,1.086141975413095
07:26:00,0.173302178,887.0,212.0,1.381507696955472,1.307561509904554,0.9019947245744913
07:27:00,0.1835514032,899.8,217.4,1.5842616843097532,1.357753593601076,0.980914974933893
07:28:00,0.207752615,920.6,221.2,2.0630190630875647,1.4393157296079246,1.0364514474090272
07:29:00,0.1920027312,909.2,217.4,1.7514490001313323,1.3946134050657097,0.980914974933893
07:30:00,0.193477826,890.8,214.6,1.7806298744500626,1.322462284751959,0.9399933636364253
07:31:00,0.18505547,895.0,215.2,1.6140156935149756,1.3389315622148803,0.9487622803430253
07:32:00,0.188075898,930.2,227.8,1.673766924321819,1.4769597923803162,1.1329095311816295
07:33:00,0.227624688,974.0,254.8,2.4561358069508326,1.6487108287793524,1.5275107829786378
07:34:00,0.1980557136,925.8,233.6,1.871191350702894,1.4597062636096365,1.2176757260120978
07:35:00,0.210338274,991.8,243.0,2.114169531728695,1.7185091951698284,1.3550554210821673
07:36:00,0.198137052,951.2,238.2,1.872800417203357,1.5593061796949228,1.2849040874293658
07:37:00,0.1750533164,960.0,223.6,1.4161493685043804,1.5938132372362814,1.0715271142354281
07:38:00,0.1963498892,913.8,223.8,1.8374460975664693,1.412651185144147,1.0744500864709616
07:39:00,0.1857288859999999,965.8,228.0,1.6273374594517949,1.616556525161268,1.1358325034171628
07:40:00,0.1637777088,933.6,211.0,1.1930911025251885,1.4902920646122049,0.8873798633968243
07:41:00,0.1785073088,849.8,213.0,1.4844775316314218,1.1616907666615366,0.9166095857521582
07:42:00,0.1709517592,838.2,198.6,1.335010837499943,1.1162041908115639,0.7061555847937537
07:43:00,0.161753056,873.8,196.4,1.153038667321793,1.2558009235925156,0.6740028902028866
07:44:00,0.1566506128,883.4,196.8,1.0521002369662242,1.2934449863649071,0.6798488346739534
07:45:00,0.1851589145999999,893.4,227.6,1.616062073091087,1.332657551752815,1.129986558946096
07:46:00,0.1538543412,882.8,209.4,0.9967833514883309,1.2910922324416325,0.8639960855125572
07:47:00,0.1539704904,821.0,197.6,0.9990810581899077,1.0487585783443623,0.6915407236160868
07:48:00,0.18414911,854.6,211.4,1.5960857426755282,1.1805127980477328,0.8932258078678912
07:49:00,0.1598500537999999,773.2,182.2,1.1153927695622243,0.8613225157901628,0.46647186148001535
07:50:00,0.1536560188,759.8,186.4,0.9928600639620043,0.8087776781703659,0.5278542784262169
07:51:00,0.158108419,808.2,182.0,1.080939101765467,0.9985664946478404,0.4635488892444821
07:52:00,0.177219001,875.0,205.6,1.4589917472630949,1.2605064314390646,0.8084596130374225
07:53:00,0.1614521591999999,869.0,207.8,1.1470862148396124,1.23697889220632,0.8406123076282901
07:54:00,0.1789867372,817.4,200.2,1.4939617626687967,1.0346420548047153,0.7295393626780208
07:55:00,0.1783062172,819.6,202.2,1.4804994627600843,1.0432688191900552,0.7587690850333547
07:56:00,0.1668465652,771.4,184.6,1.2538003619643998,0.8542642540203392,0.5015475283064161
07:57:00,0.1456030519999999,808.6,193.6,0.8335532776566682,1.0001349972633566,0.6330812789054189
07:58:00,0.181541941,899.2,220.0,1.5445097552090343,1.355400839677802,1.018913613995827
07:59:00,0.1667005667999999,858.6,193.4,1.2509121672794625,1.1961978242028959,0.6301583066698857
08:00:00,0.1543924412,774.4,181.6,1.0074282459526793,0.8660280236367115,0.4577029447734153
08:01:00,0.165648125,739.2,166.0,1.230092371905243,0.7279997934712762,0.22971111040181058
08:02:00,0.155765014,825.2,186.8,1.0345809919118598,1.0652278558072836,0.5337002228972838
08:03:00,0.1608405464,839.8,191.6,1.1349870628064525,1.1224782012736287,0.6038515565500849
08:04:00,0.1479913452,872.2,181.0,0.8807993825886916,1.2495269131304507,0.44893402806681515
08:05:00,0.1459031612,878.4,184.8,0.8394901495425277,1.2738387036709533,0.5044705005419499
08:06:00,0.149968964,849.0,168.2,0.9199213736994722,1.1585537614305041,0.26186380499267775
08:07:00,0.1609707551999999,756.2,174.0,1.13756290174778,0.7946611546307195,0.34662999982314635
08:08:00,0.1585876106,784.4,191.0,1.0904186483371123,0.9052405890246193,0.5950826398434849
08:09:00,0.168699851,830.0,203.4,1.2904627513962443,1.0840498871934794,0.7763069184465554
08:10:00,0.154667656,866.0,205.4,1.012872647552803,1.2252151225899477,0.8055366408018894
08:11:00,0.1516327459999999,833.6,192.4,0.9528349284322006,1.0981664107331262,0.6155434454922187
08:12:00,0.1563900626,786.8,188.6,1.0469459359410151,0.9146516047177172,0.560006973017084
08:13:00,0.1428969997999999,754.6,169.6,0.780021145926474,0.7883871441686542,0.2823246106414116
08:14:00,0.1667050139999999,727.8,184.2,1.2510001434449745,0.6832974689290608,0.4957015838353493
08:15:00,0.135325199,770.8,187.2,0.630232964508398,0.8519115000970646,0.5395461673683503
08:16:00,0.149263242,791.4,200.4,0.9059605184473463,0.9326893847961549,0.7324623349135545
08:17:00,0.1591862047999999,775.8,202.4,1.1022602615799477,0.8715177827910185,0.7616920572688884
08:18:00,0.1484241152,731.6,182.0,0.8893605997924381,0.6981982437764661,0.4635488892444821
08:19:00,0.1442403658,740.6,177.8,0.8065961120981794,0.7334895526255831,0.402166472298281
08:20:00,0.1453692832,767.2,184.6,0.8289287762534787,0.8377949765574182,0.5015475283064161
08:21:00,0.1243371548,729.8,173.2,0.4128633847303007,0.6911399820066424,0.3349381108810126
08:22:00,0.1429637326,747.4,170.6,0.7813412790119815,0.7601540970893603,0.2969394718190786
08:23:00,0.118877105,753.6,166.6,0.3048506475233021,0.7844658876298634,0.23848002710841068
08:24:00,0.1500982733999999,787.2,202.6,0.9224794203752704,0.9162201073332339,0.7646150295044216
08:25:00,0.126712983,683.4,174.8,0.45986290239323047,0.50919367860675,0.3583218887652801
08:26:00,0.1486810974,722.4,182.8,0.8944443173137461,0.6621226836195907,0.47524077818661586
08:27:00,0.1474520606,754.6,179.8,0.870131053926271,0.7883871441686542,0.43139619465361495
08:28:00,0.141140836,787.6,189.4,0.7452800600444672,0.9177886099487501,0.5716988619592178
08:29:00,0.1498595846,800.4,189.0,0.9177575897010077,0.967980693645272,0.5658529174881509
08:30:00,0.1610601132,741.2,174.4,1.1393306149600941,0.7358423065488577,0.35247594429421325
08:31:00,0.123702534,704.8,163.2,0.40030907987826525,0.5931085685368728,0.1887894991043429
08:32:00,0.150228489,720.2,180.8,0.9250553938367326,0.6534959192342512,0.4460110558312819
08:33:00,0.1378344606,715.6,170.2,0.679872111349955,0.6354581391558135,0.2910935273480117
08:34:00,0.13909776,683.6,169.0,0.7048631702421203,0.5099779299145084,0.2735556939348115
08:35:00,0.1364343842,673.0,161.0,0.6521752789395764,0.46841261060332595,0.15663680451347572
08:36:00,0.126383471,675.6,161.4,0.45334437337495065,0.4786078776041821,0.1624827489845426
08:37:00,0.131946527,679.8,165.0,0.5633948175661039,0.4950771550671031,0.2150962492241436
08:38:00,0.1622837128,715.6,182.4,1.16353631763361,0.6354581391558135,0.469394833715549
08:39:00,0.1406347889999999,701.2,169.8,0.7352692499552625,0.5789920449972263,0.28524758287694524
08:40:00,0.123069911,691.4,164.0,0.38779429624934986,0.5405637309170763,0.20048138804647664
08:41:00,0.1299924553999999,752.0,177.4,0.5247386459292681,0.778191877167798,0.39632052782721416
08:42:00,0.1431892924,712.0,173.4,0.7858033869220344,0.6213416156161666,0.3378610831165463
08:43:00,0.1480446296,702.4,160.6,0.881853474420314,0.583697552843775,0.15079086004240885
08:44:00,0.1207765332,659.8,156.4,0.34242584308473484,0.4166520242912874,0.08940844309620775
08:45:00,0.1192532006,676.4,162.8,0.3122907106537718,0.48174488283521455,0.18294355463327644
08:46:00,0.1200598984,656.2,159.4,0.3282491067615993,0.4025355007516409,0.13325302662920865
08:47:00,0.141772598,700.8,170.6,0.757777811050945,0.5774235423817096,0.2969394718190786
08:48:00,0.1422541048,697.6,169.0,0.7673031577706366,0.5648755214575794,0.2735556939348115
08:49:00,0.137260951,664.2,169.8,0.668526731000037,0.4339055530619672,0.28524758287694524
08:50:00,0.1146415969999999,747.8,175.6,0.2210622519408753,0.7617225997048765,0.37001377770741345
08:51:00,0.1366899872,693.0,182.2,0.6572317126131886,0.5468377413791417,0.46647186148001535
08:52:00,0.11838949,657.0,166.8,0.2952044661179255,0.4056725059826734,0.24140299934394432
08:53:00,0.1125175954,654.2,167.0,0.17904446180129943,0.39469298767405936,0.24432597157947755
08:54:00,0.1294281988,696.2,179.4,0.5135763118690361,0.5593857623032724,0.4255502501825481
08:55:00,0.1213246608,642.6,162.0,0.353269107264249,0.3492064118240862,0.1712516656911427
08:56:00,0.1266204625999999,683.8,177.8,0.4580326294071677,0.5107621812222662,0.402166472298281
08:57:00,0.0971443232,692.2,169.6,-0.12507533032042384,0.5437007361481092,0.2823246106414116
08:58:00,0.135480573,636.8,155.8,0.6333066308018445,0.3264631238990993,0.08063952638960765
08:59:00,0.1299421994,639.8,162.0,0.5237444630335255,0.3382268935154717,0.1712516656911427
09:00:00,0.1228427828,616.6,157.6,0.3833011616667862,0.24725374181552573,0.10694627650940795
09:01:00,0.1530181742,634.2,168.4,0.9802419846985693,0.31626785689824366,0.2647867772282114
09:02:00,0.1274436279999999,604.4,151.6,0.4743167937069316,0.19941441204227797,0.019257109443406122
09:03:00,0.143541398,623.0,168.0,0.7927688709441602,0.27234978366378665,0.2589408327571445
09:04:00,0.1243844682,645.2,166.0,0.41379935601769985,0.3594016788249423,0.22971111040181058
09:05:00,0.162458054,689.6,190.4,1.1669852001364676,0.533505469147253,0.5863137231368848
09:06:00,0.1379903154,637.0,180.2,0.6829552890079406,0.32724737520685765,0.4372421391246814
09:07:00,0.1301600536,639.2,170.6,0.5280541358965897,0.3358741395921976,0.2969394718190786
09:08:00,0.132707194,666.8,181.6,0.5784426152570764,0.4441008200628229,0.4577029447734153
09:09:00,0.1102920892,624.2,158.6,0.13501866988761646,0.2770552915103358,0.12156113768707492
09:10:00,0.124652291,629.4,166.8,0.41909752632274766,0.2974458255120476,0.24140299934394432
09:11:00,0.119263876,610.8,155.8,0.312501895389629,0.2245104538905389,0.08063952638960765
09:12:00,0.1168125831999999,607.2,155.2,0.26400950892388314,0.21039393035089243,0.07187060968300714
09:13:00,0.1656525231999999,584.6,148.6,1.2301793787345163,0.12177353257422059,-0.02458747408959479
09:14:00,0.141540971,551.6,149.8,0.7531956795324657,-0.007627933205875344,-0.007049640676394178
09:15:00,0.1149643196,571.0,159.8,0.22744647052155023,0.06844444364666581,0.13909897110027553
09:16:00,0.140881476,641.2,177.8,0.7401493039986148,0.34371665266977913,0.402166472298281
09:17:00,0.1340578132,607.4,160.4,0.6051610669305987,0.21117818165865032,0.14786788780687563
09:18:00,0.118527191,618.8,157.8,0.2979285185480226,0.25588050620086517,0.10986924874494158
09:19:00,0.1415455953999999,605.8,160.2,0.7532871611343239,0.20490417119658497,0.14494491557134198
09:20:00,0.1261750918,619.4,157.4,0.44922213848819115,0.2582332601241398,0.10402330427387473
09:21:00,0.1254506876,650.6,164.2,0.43489170500272256,0.38057646413441243,0.20340436028200987
09:22:00,0.1174065501999999,635.0,157.4,0.27575958517421867,0.3194048621292761,0.10402330427387473
09:23:00,0.1412826628,610.4,162.6,0.7480857305856606,0.22294195127502267,0.1800205823977428
09:24:00,0.124067285,614.6,161.4,0.407524719909422,0.23941122873794415,0.1624827489845426
09:25:00,0.114845007,621.0,150.8,0.22508618426385268,0.2645072705862051,0.007565220501272793
