datetime,currency,revenue,auctions,impressions,weekday
2023-10-05 19:01:00,EUR,0.065945,528,133,Thursday
2023-10-05 19:00:00,EUR,0.053361833,400,107,Thursday
2023-10-05 18:59:00,EUR,0.08172438,463,104,Thursday
2023-10-05 18:58:00,EUR,0.059744835,444,103,Thursday
2023-10-05 18:57:00,EUR,0.054474723,519,108,Thursday
2023-10-05 18:56:00,EUR,0.041700367,497,120,Thursday
2023-10-05 18:55:00,EUR,0.07638905,570,119,Thursday
2023-10-05 18:54:00,EUR,0.090929806,593,151,Thursday
2023-10-05 18:53:00,EUR,0.07511725,581,133,Thursday
2023-10-05 18:52:00,EUR,0.06804449,551,118,Thursday
2023-10-05 18:51:00,EUR,0.070766024,549,134,Thursday
2023-10-05 18:50:00,EUR,0.07828927,439,124,Thursday
2023-10-05 18:49:00,EUR,0.09195229,585,158,Thursday
2023-10-05 18:48:00,EUR,0.0769587,620,142,Thursday
2023-10-05 18:47:00,EUR,0.07786892,667,165,Thursday
2023-10-05 18:46:00,EUR,0.10568636,736,166,Thursday
2023-10-05 18:45:00,EUR,0.10427972,774,174,Thursday
2023-10-05 18:44:00,EUR,0.07131963,733,146,Thursday
2023-10-05 18:43:00,EUR,0.07283158,576,128,Thursday
2023-10-05 18:42:00,EUR,0.042360462,547,99,Thursday
2023-10-05 18:41:00,EUR,0.0497434,519,133,Thursday
2023-10-05 18:40:00,EUR,0.055985987,466,91,Thursday
2023-10-05 18:39:00,EUR,0.07934522,546,139,Thursday
2023-10-05 18:38:00,EUR,0.064105056,521,120,Thursday
2023-10-05 18:37:00,EUR,0.106530935,597,145,Thursday
2023-10-05 18:36:00,EUR,0.073805295,619,151,Thursday
2023-10-05 18:35:00,EUR,0.06867069,545,128,Thursday
2023-10-05 18:34:00,EUR,0.049605686,537,109,Thursday
2023-10-05 18:33:00,EUR,0.07724382,472,101,Thursday
2023-10-05 18:32:00,EUR,0.06211149,618,117,Thursday
2023-10-05 18:31:00,EUR,0.057761453,579,121,Thursday
2023-10-05 18:30:00,EUR,0.05692617,526,112,Thursday
2023-10-05 18:29:00,EUR,0.06621017,633,131,Thursday
2023-10-05 18:28:00,EUR,0.04957692,565,114,Thursday
2023-10-05 18:27:00,EUR,0.08191862,486,103,Thursday
2023-10-05 18:26:00,EUR,0.09500319,412,84,Thursday
2023-10-05 18:25:00,EUR,0.045471117,453,102,Thursday
2023-10-05 18:24:00,EUR,0.06155668,426,91,Thursday
2023-10-05 18:23:00,EUR,0.053783063,344,100,Thursday
2023-10-05 18:22:00,EUR,0.09098557,530,124,Thursday
2023-10-05 18:21:00,EUR,0.039826877,510,68,Thursday
2023-10-05 18:20:00,EUR,0.049922254,433,86,Thursday
2023-10-05 18:19:00,EUR,0.060782105,504,110,Thursday
2023-10-05 18:18:00,EUR,0.0937359,569,128,Thursday
2023-10-05 18:17:00,EUR,0.06025836,523,99,Thursday
2023-10-05 18:16:00,EUR,0.07767294,647,121,Thursday
2023-10-05 18:15:00,EUR,0.073351346,564,119,Thursday
2023-10-05 18:14:00,EUR,0.11097947,552,154,Thursday
2023-10-05 18:13:00,EUR,0.037291538,488,98,Thursday
2023-10-05 18:12:00,EUR,0.0670489,529,116,Thursday
2023-10-05 18:11:00,EUR,0.0666395,632,124,Thursday
2023-10-05 18:10:00,EUR,0.030159004,439,88,Thursday
2023-10-05 18:09:00,EUR,0.061284333,549,120,Thursday
2023-10-05 18:08:00,EUR,0.061331734,519,98,Thursday
2023-10-05 18:07:00,EUR,0.03235738,515,77,Thursday
2023-10-05 18:06:00,EUR,0.05668222,569,127,Thursday
2023-10-05 18:05:00,EUR,0.053872168,563,111,Thursday
2023-10-05 18:04:00,EUR,0.06383558,666,145,Thursday
2023-10-05 18:03:00,EUR,0.06412292,555,149,Thursday
2023-10-05 18:02:00,EUR,0.05475248,476,113,Thursday
2023-10-05 18:01:00,EUR,0.068280414,501,101,Thursday
2023-10-05 18:00:00,EUR,0.06117125,464,104,Thursday
2023-10-05 17:59:00,EUR,0.04726776,528,113,Thursday
2023-10-05 17:58:00,EUR,0.053098354,522,99,Thursday
2023-10-05 17:57:00,EUR,0.039312232,482,89,Thursday
2023-10-05 17:56:00,EUR,0.026903886,420,58,Thursday
2023-10-05 17:55:00,EUR,0.059173435,457,91,Thursday
2023-10-05 17:54:00,EUR,0.036738075,341,73,Thursday
2023-10-05 17:53:00,EUR,0.03539249,420,66,Thursday
2023-10-05 17:52:00,EUR,0.043644864,470,89,Thursday
2023-10-05 17:51:00,EUR,0.041311655,315,90,Thursday
2023-10-05 17:50:00,EUR,0.030923951,361,73,Thursday
2023-10-05 17:49:00,EUR,0.06981171,325,94,Thursday
2023-10-05 17:48:00,EUR,0.055174224,383,71,Thursday
2023-10-05 17:47:00,EUR,0.037390497,417,93,Thursday
2023-10-05 17:46:00,EUR,0.04649848,500,100,Thursday
2023-10-05 17:45:00,EUR,0.04379628,425,113,Thursday
2023-10-05 17:44:00,EUR,0.03390579,447,91,Thursday
2023-10-05 17:43:00,EUR,0.058477663,360,98,Thursday
2023-10-05 17:42:00,EUR,0.046618372,392,85,Thursday
2023-10-05 17:41:00,EUR,0.028330432,331,58,Thursday
2023-10-05 17:40:00,EUR,0.046350688,442,109,Thursday
2023-10-05 17:39:00,EUR,0.075416446,498,122,Thursday
2023-10-05 17:38:00,EUR,0.046516746,501,88,Thursday
2023-10-05 17:37:00,EUR,0.04866652,415,98,Thursday
2023-10-05 17:36:00,EUR,0.037880562,387,81,Thursday
2023-10-05 17:35:00,EUR,0.03633754,359,82,Thursday
2023-10-05 17:34:00,EUR,0.04541336,381,78,Thursday
2023-10-05 17:33:00,EUR,0.045483932,441,93,Thursday
2023-10-05 17:32:00,EUR,0.03641275,455,63,Thursday
2023-10-05 17:31:00,EUR,0.035509717,499,99,Thursday
2023-10-05 17:30:00,EUR,0.06286722,491,96,Thursday
2023-10-05 17:29:00,EUR,0.028429879,389,67,Thursday
2023-10-05 17:28:00,EUR,0.07308419,422,95,Thursday
2023-10-05 17:27:00,EUR,0.041604605,426,71,Thursday
2023-10-05 17:26:00,EUR,0.047919337,308,70,Thursday
2023-10-05 17:25:00,EUR,0.073576465,380,79,Thursday
2023-10-05 17:24:00,EUR,0.05744191,414,98,Thursday
2023-10-05 17:23:00,EUR,0.049457096,394,89,Thursday
2023-10-05 17:22:00,EUR,0.051581588,469,119,Thursday
2023-10-05 17:21:00,EUR,0.031506147,401,71,Thursday
2023-10-05 17:20:00,EUR,0.032365553,345,73,Thursday
2023-10-05 17:19:00,EUR,0.046616666,360,85,Thursday
2023-10-05 17:18:00,EUR,0.051932074,439,99,Thursday
2023-10-05 17:17:00,EUR,0.033293474,355,70,Thursday
2023-10-05 17:16:00,EUR,0.037264567,377,85,Thursday
2023-10-05 17:15:00,EUR,0.04115522,401,78,Thursday
2023-10-05 17:14:00,EUR,0.039286498,400,85,Thursday
2023-10-05 17:13:00,EUR,0.041015357,406,95,Thursday
2023-10-05 17:12:00,EUR,0.03593896,365,76,Thursday
2023-10-05 17:11:00,EUR,0.050173655,449,108,Thursday
2023-10-05 17:10:00,EUR,0.025898498,332,79,Thursday
2023-10-05 17:09:00,EUR,0.030135518,352,81,Thursday
2023-10-05 17:08:00,EUR,0.07728644,361,118,Thursday
2023-10-05 17:07:00,EUR,0.04664583,304,70,Thursday
2023-10-05 17:06:00,EUR,0.017869607,240,42,Thursday
2023-10-05 17:05:00,EUR,0.030545136,313,68,Thursday
2023-10-05 17:04:00,EUR,0.04550549,305,85,Thursday
2023-10-05 17:03:00,EUR,0.026377643,300,64,Thursday
2023-10-05 17:02:00,EUR,0.059984356,377,94,Thursday
2023-10-05 17:01:00,EUR,0.046531994,259,64,Thursday
2023-10-05 17:00:00,EUR,0.060884155,444,99,Thursday
2023-10-05 16:59:00,EUR,0.03145453,332,69,Thursday
2023-10-05 16:58:00,EUR,0.05366317,403,109,Thursday
2023-10-05 16:57:00,EUR,0.05708659,283,80,Thursday
2023-10-05 16:56:00,EUR,0.03356816,247,41,Thursday
2023-10-05 16:55:00,EUR,0.0361308,303,59,Thursday
2023-10-05 16:54:00,EUR,0.05892198,365,84,Thursday
2023-10-05 16:53:00,EUR,0.05796562,366,71,Thursday
2023-10-05 16:52:00,EUR,0.038054403,269,73,Thursday
2023-10-05 16:51:00,EUR,0.0583569,298,78,Thursday
2023-10-05 16:50:00,EUR,0.030047836,256,60,Thursday
2023-10-05 16:49:00,EUR,0.037480492,302,84,Thursday
2023-10-05 16:48:00,EUR,0.024340121,291,69,Thursday
2023-10-05 16:47:00,EUR,0.039550178,299,62,Thursday
2023-10-05 16:46:00,EUR,0.024568308,328,58,Thursday
2023-10-05 16:45:00,EUR,0.040558994,253,75,Thursday
