datetime,currency,revenue,auctions,impressions,weekday
2023-10-09 19:07:00,EUR,0.06486819,753,185,Monday
2023-10-09 19:06:00,EUR,0.051832013,646,131,Monday
2023-10-09 19:05:00,EUR,0.062614314,746,154,Monday
2023-10-09 19:04:00,EUR,0.08025316,887,213,Monday
2023-10-09 19:03:00,EUR,0.092727154,1014,241,Monday
2023-10-09 19:02:00,EUR,0.065346375,947,191,Monday
2023-10-09 19:01:00,EUR,0.06427555,804,181,Monday
2023-10-09 19:00:00,EUR,0.08631387,846,180,Monday
2023-10-09 18:59:00,EUR,0.054522056,810,150,Monday
2023-10-09 18:58:00,EUR,0.048036892,786,141,Monday
2023-10-09 18:57:00,EUR,0.11529384,985,188,Monday
2023-10-09 18:56:00,EUR,0.07205871,984,194,Monday
2023-10-09 18:55:00,EUR,0.073807724,997,198,Monday
2023-10-09 18:54:00,EUR,0.107578285,1117,220,Monday
2023-10-09 18:53:00,EUR,0.06674347,986,163,Monday
2023-10-09 18:52:00,EUR,0.066566505,936,148,Monday
2023-10-09 18:51:00,EUR,0.07601937,988,180,Monday
2023-10-09 18:50:00,EUR,0.077492066,1133,227,Monday
2023-10-09 18:49:00,EUR,0.105242215,1103,240,Monday
2023-10-09 18:48:00,EUR,0.07896841,1345,227,Monday
2023-10-09 18:47:00,EUR,0.09010946,1070,194,Monday
2023-10-09 18:46:00,EUR,0.06744086,989,188,Monday
2023-10-09 18:45:00,EUR,0.11357699,1251,245,Monday
2023-10-09 18:44:00,EUR,0.08711832,1165,228,Monday
2023-10-09 18:43:00,EUR,0.09031331,1140,221,Monday
2023-10-09 18:42:00,EUR,0.07498189,1106,206,Monday
2023-10-09 18:41:00,EUR,0.1154138,1235,272,Monday
2023-10-09 18:40:00,EUR,0.07669398,1126,214,Monday
2023-10-09 18:39:00,EUR,0.09489068,1168,246,Monday
2023-10-09 18:38:00,EUR,0.09448484,1013,222,Monday
2023-10-09 18:37:00,EUR,0.08775419,927,218,Monday
2023-10-09 18:36:00,EUR,0.09282721,985,240,Monday
2023-10-09 18:35:00,EUR,0.087442204,915,195,Monday
2023-10-09 18:34:00,EUR,0.10353677,958,196,Monday
2023-10-09 18:33:00,EUR,0.069341734,855,188,Monday
2023-10-09 18:32:00,EUR,0.083570786,869,206,Monday
2023-10-09 18:31:00,EUR,0.08269937,748,177,Monday
2023-10-09 18:30:00,EUR,0.081814274,712,160,Monday
2023-10-09 18:29:00,EUR,0.090576805,920,226,Monday
2023-10-09 18:28:00,EUR,0.1008402,889,225,Monday
2023-10-09 18:27:00,EUR,0.09028274,847,195,Monday
2023-10-09 18:26:00,EUR,0.10306992,902,226,Monday
2023-10-09 18:25:00,EUR,0.1406167,834,214,Monday
2023-10-09 18:24:00,EUR,0.085023716,893,226,Monday
2023-10-09 18:23:00,EUR,0.0900576,750,194,Monday
2023-10-09 18:22:00,EUR,0.09809611,749,199,Monday
2023-10-09 18:21:00,EUR,0.08276191,738,178,Monday
2023-10-09 18:20:00,EUR,0.107263364,781,201,Monday
2023-10-09 18:19:00,EUR,0.06585823,701,171,Monday
2023-10-09 18:18:00,EUR,0.08329876,829,217,Monday
2023-10-09 18:17:00,EUR,0.085169666,817,212,Monday
2023-10-09 18:16:00,EUR,0.12602195,779,216,Monday
2023-10-09 18:15:00,EUR,0.1504236,715,188,Monday
2023-10-09 18:14:00,EUR,0.07629521,652,177,Monday
2023-10-09 18:13:00,EUR,0.07902131,816,207,Monday
2023-10-09 18:12:00,EUR,0.07229939,653,168,Monday
2023-10-09 18:11:00,EUR,0.089412786,693,187,Monday
2023-10-09 18:10:00,EUR,0.098005146,833,222,Monday
2023-10-09 18:09:00,EUR,0.08018489,598,181,Monday
2023-10-09 18:08:00,EUR,0.10600869,702,182,Monday
2023-10-09 18:07:00,EUR,0.07033602,782,168,Monday
2023-10-09 18:06:00,EUR,0.067797765,634,152,Monday
2023-10-09 18:05:00,EUR,0.09507883,791,176,Monday
2023-10-09 18:04:00,EUR,0.05197073,690,145,Monday
2023-10-09 18:03:00,EUR,0.11097075,716,189,Monday
2023-10-09 18:02:00,EUR,0.1048435,795,228,Monday
2023-10-09 18:01:00,EUR,0.0711917,797,166,Monday
2023-10-09 18:00:00,EUR,0.09989333,845,196,Monday
2023-10-09 17:59:00,EUR,0.05927774,759,146,Monday
2023-10-09 17:58:00,EUR,0.066443175,843,171,Monday
2023-10-09 17:57:00,EUR,0.059920646,810,168,Monday
2023-10-09 17:56:00,EUR,0.09987713,783,212,Monday
2023-10-09 17:55:00,EUR,0.06573856,703,173,Monday
2023-10-09 17:54:00,EUR,0.06632432,896,200,Monday
2023-10-09 17:53:00,EUR,0.08172191,771,157,Monday
2023-10-09 17:52:00,EUR,0.097039886,875,202,Monday
2023-10-09 17:51:00,EUR,0.07096887,768,178,Monday
2023-10-09 17:50:00,EUR,0.07795916,809,178,Monday
2023-10-09 17:49:00,EUR,0.09492849,871,211,Monday
2023-10-09 17:48:00,EUR,0.091116026,801,202,Monday
2023-10-09 17:47:00,EUR,0.07053254,821,188,Monday
2023-10-09 17:46:00,EUR,0.08472327,750,164,Monday
2023-10-09 17:45:00,EUR,0.12195151,1064,228,Monday
2023-10-09 17:44:00,EUR,0.111715354,1000,243,Monday
2023-10-09 17:43:00,EUR,0.09230974,928,183,Monday
2023-10-09 17:42:00,EUR,0.07296706,814,190,Monday
2023-10-09 17:41:00,EUR,0.09080516,887,191,Monday
2023-10-09 17:40:00,EUR,0.07767094,855,200,Monday
2023-10-09 17:39:00,EUR,0.060246725,912,176,Monday
2023-10-09 17:38:00,EUR,0.07704331,970,205,Monday
2023-10-09 17:37:00,EUR,0.06954372,735,158,Monday
2023-10-09 17:36:00,EUR,0.076139234,820,199,Monday
2023-10-09 17:35:00,EUR,0.0909439,793,211,Monday
2023-10-09 17:34:00,EUR,0.08877099,912,243,Monday
2023-10-09 17:33:00,EUR,0.085269876,882,210,Monday
2023-10-09 17:32:00,EUR,0.062802464,834,182,Monday
2023-10-09 17:31:00,EUR,0.061712183,762,166,Monday
2023-10-09 17:30:00,EUR,0.06027221,725,147,Monday
2023-10-09 17:29:00,EUR,0.05356711,685,150,Monday
2023-10-09 17:28:00,EUR,0.05907807,589,127,Monday
2023-10-09 17:27:00,EUR,0.10489824,845,212,Monday
2023-10-09 17:26:00,EUR,0.11320089,871,221,Monday
2023-10-09 17:25:00,EUR,0.14835219,899,224,Monday
2023-10-09 17:24:00,EUR,0.081228144,894,217,Monday
2023-10-09 17:23:00,EUR,0.06757717,700,169,Monday
2023-10-09 17:22:00,EUR,0.085143596,726,182,Monday
2023-10-09 17:21:00,EUR,0.09247583,898,223,Monday
2023-10-09 17:20:00,EUR,0.09120852,988,263,Monday
2023-10-09 17:19:00,EUR,0.0775286,772,204,Monday
2023-10-09 17:18:00,EUR,0.08784431,799,186,Monday
2023-10-09 17:17:00,EUR,0.08457427,969,228,Monday
2023-10-09 17:16:00,EUR,0.12782516,971,255,Monday
2023-10-09 17:15:00,EUR,0.12716854,983,291,Monday
2023-10-09 17:14:00,EUR,0.11037378,925,249,Monday
2023-10-09 17:13:00,EUR,0.10005249,969,247,Monday
2023-10-09 17:12:00,EUR,0.10702735,908,266,Monday
2023-10-09 17:11:00,EUR,0.08516284,740,206,Monday
2023-10-09 17:10:00,EUR,0.09481979,647,174,Monday
2023-10-09 17:09:00,EUR,0.094745204,749,209,Monday
2023-10-09 17:08:00,EUR,0.0941591,664,177,Monday
2023-10-09 17:07:00,EUR,0.103659846,697,198,Monday
2023-10-09 17:06:00,EUR,0.119512126,973,235,Monday
2023-10-09 17:05:00,EUR,0.11208789,870,263,Monday
2023-10-09 17:04:00,EUR,0.07396806,623,157,Monday
2023-10-09 17:03:00,EUR,0.065801285,579,147,Monday
2023-10-09 17:02:00,EUR,0.06655277,633,152,Monday
2023-10-09 17:01:00,EUR,0.061967775,630,171,Monday
2023-10-09 17:00:00,EUR,0.050500046,534,122,Monday
2023-10-09 16:59:00,EUR,0.050334487,488,111,Monday
2023-10-09 16:58:00,EUR,0.039021578,577,107,Monday
2023-10-09 16:57:00,EUR,0.06796537,659,135,Monday
2023-10-09 16:56:00,EUR,0.04493216,606,124,Monday
2023-10-09 16:55:00,EUR,0.056877445,675,137,Monday
2023-10-09 16:54:00,EUR,0.041002434,553,117,Monday
2023-10-09 16:53:00,EUR,0.033318326,560,103,Monday
2023-10-09 16:52:00,EUR,0.058219858,661,140,Monday
2023-10-09 16:51:00,EUR,0.058350354,686,138,Monday
2023-10-09 16:50:00,EUR,0.08091455,590,143,Monday
2023-10-09 16:49:00,EUR,0.059200823,664,147,Monday
2023-10-09 16:48:00,EUR,0.06067787,600,150,Monday
2023-10-09 16:47:00,EUR,0.032189917,515,78,Monday
2023-10-09 16:46:00,EUR,0.03577475,529,99,Monday
2023-10-09 16:45:00,EUR,0.046445437,520,103,Monday
2023-10-09 16:44:00,EUR,0.0736572,565,156,Monday
2023-10-09 16:43:00,EUR,0.06454188,543,131,Monday
2023-10-09 16:42:00,EUR,0.06503414,598,140,Monday
2023-10-09 16:41:00,EUR,0.066609666,644,155,Monday
2023-10-09 16:40:00,EUR,0.062682964,599,144,Monday
2023-10-09 16:39:00,EUR,0.04352336,528,107,Monday
2023-10-09 16:38:00,EUR,0.09015238,649,149,Monday
2023-10-09 16:37:00,EUR,0.067928575,678,173,Monday
2023-10-09 16:36:00,EUR,0.085798666,655,164,Monday
2023-10-09 16:35:00,EUR,0.07336827,668,146,Monday
2023-10-09 16:34:00,EUR,0.06414618,629,163,Monday
2023-10-09 16:33:00,EUR,0.08900639,546,127,Monday
2023-10-09 16:32:00,EUR,0.07236934,595,131,Monday
